condition,trial,cs_plus_side,n_steps,requested_run_time_s,simulated_time_s,stopped_early,final_x,final_y,final_z,path_length,mean_y,signed_final_y,distance_to_cs_plus,distance_to_cs_minus,choice,video_frame_count,video_duration_s,render_device,video_path,trajectory_path,plot_path,cs_plus_odor,cs_minus_odor,unconditioned_stimulus,memory_phase,mb_perturbation,expected_behavior,biological_question,source_forward_drive,source_turning_drive,source_feeding_drive,choice_is_cs_plus,approach_margin,expected_choice_met,assay_side_role,early_time_s,physical_lateral_displacement,signed_early_lateral_displacement,expected_early_lateral_displacement,early_signed_lateral_velocity_to_cs_plus,early_expected_lateral_velocity,signed_lateral_velocity_to_cs_plus,expected_lateral_velocity,physical_laterality_index,cs_plus_laterality_index,expected_laterality_index,net_heading_rad,signed_net_heading_to_cs_plus_rad,early_heading_rad,signed_early_heading_to_cs_plus_rad,physical_curvature_rad_per_mm,signed_curvature_to_cs_plus_rad_per_mm,expected_curvature_rad_per_mm,time_to_expected_zone_s
oct_sucrose_appetitive_wt,13,left,2000,0.2,0.2,False,1.2343324422836304,0.3823049068450928,1.062605619430542,2.2530539958146307,0.05351862884539878,0.3823049068450928,3.8080499787334867,4.369084975446601,CS+,0,0.0,1,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.5610349967131141,1.0,nominal,0.05002501250625313,0.3749976879917086,-0.1328635239042341,-0.1328635239042341,-2.6559418428456394,-2.6559418428456394,1.8749884399585428,1.8749884399585428,0.16643972522998574,0.16643972522998574,0.16643972522998574,0.2986963303011632,0.2986963303011632,-0.7271682830897584,-0.7271682830897584,-7.951115617375385,-7.951115617375385,-7.951115617375385,
oct_sucrose_appetitive_wt,13,right,2000,0.2,0.2,False,1.1782090663909912,-0.07312852889299393,1.1370710134506226,2.2497326695499003,0.033262729164994426,0.07312852889299393,4.065597210912327,4.1721245221222745,CS+,0,0.0,3,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.1065273112099474,1.0,mirror,0.05002501250625313,-0.0804349239915609,-0.0132469311356544,-0.0132469311356544,-0.2648061534017314,-0.2648061534017314,0.40217461995780446,0.40217461995780446,-0.03575310305986416,0.03575310305986416,0.03575310305986416,-0.0691248564049871,0.0691248564049871,0.051328836540068486,-0.051328836540068486,-5.565624195721098,5.565624195721098,5.565624195721098,
oct_sucrose_appetitive_wt,14,left,2000,0.2,0.2,False,0.5820057988166809,0.08003107458353043,1.00654935836792,1.957550953169594,0.01762327400355025,0.08003107458353043,4.495431334668633,4.601008126456959,CS+,0,0.0,2,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.10557679178832569,1.0,nominal,0.05002501250625313,0.0727237346582115,-0.045675702858716104,-0.045675702858716104,-0.9130573001457348,-0.9130573001457348,0.36361867329105746,0.36361867329105746,0.037150366145238735,0.037150366145238735,0.037150366145238735,0.12788526138916584,0.12788526138916584,-0.684208342677498,-0.684208342677498,-9.162895777428972,-9.162895777428972,-9.162895777428972,
oct_sucrose_appetitive_wt,14,right,2000,0.2,0.2,False,1.2649682760238647,-0.12944868206977844,1.102893352508545,1.9424198420171859,-0.011143410496901197,0.12944868206977844,3.964903958487116,4.156181851755784,CS+,0,0.0,0,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.1912778932686683,1.0,mirror,0.05002501250625313,-0.1367556420154869,-0.005423538852483,-0.005423538852483,-0.10841654166113517,-0.10841654166113517,0.6837782100774344,0.6837782100774344,-0.07040478019080952,0.07040478019080952,0.07040478019080952,-0.10909899472053364,0.10909899472053364,0.019073229910292446,-0.019073229910292446,0.24998976839945827,-0.24998976839945827,-0.24998976839945827,
oct_sucrose_appetitive_wt,15,left,2000,0.2,0.2,False,1.386128306388855,0.1654650866985321,1.0863292217254639,2.0214265960097997,0.005606430406925938,0.1654650866985321,3.855763660468125,4.105178978530527,CS+,0,0.0,3,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.24941531806240214,1.0,nominal,0.05002501250625313,0.1581580336205662,-0.0741410334594547,-0.0741410334594547,-1.4820792588544995,-1.4820792588544995,0.790790168102831,0.790790168102831,0.07824079980582162,0.07824079980582162,0.07824079980582162,0.11496136756510116,0.11496136756510116,-0.37007368953246383,-0.37007368953246383,-2.1294249826534872,-2.1294249826534872,-2.1294249826534872,
oct_sucrose_appetitive_wt,15,right,2000,0.2,0.2,False,1.1532169580459595,-0.2569868564605713,1.1287662982940674,1.8804376929187832,-0.08238740668199898,0.2569868564605713,3.953263815328691,4.325752775080196,CS+,0,0.0,1,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.3724889597515051,1.0,mirror,0.05002501250625313,-0.26429345784708846,0.015571600291877801,0.015571600291877801,0.31127628983463723,0.31127628983463723,1.3214672892354422,1.3214672892354422,-0.1405489045674556,0.1405489045674556,0.1405489045674556,-0.2284364497762789,0.2284364497762789,-0.07146759783705299,0.07146759783705299,-3.7184543529020715,3.7184543529020715,3.7184543529020715,
oct_sucrose_appetitive_wt,16,left,2000,0.2,0.2,False,1.5584187507629395,0.057732537388801575,1.0632257461547852,2.254393013628045,-0.05170334524284226,0.057732537388801575,3.8233829023740933,3.9129333327865634,CS+,0,0.0,0,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.08955043041247013,1.0,nominal,0.05002501250625313,0.0504255215637386,-0.11158937262371171,-0.11158937262371171,-2.230671558747997,-2.230671558747997,0.252127607818693,0.252127607818693,0.02236767114647312,0.02236767114647312,0.02236767114647312,0.03269027785875504,0.03269027785875504,-0.4174869859395136,-0.4174869859395136,-2.1473159003300304,-2.1473159003300304,-2.1473159003300304,
oct_sucrose_appetitive_wt,16,right,2000,0.2,0.2,False,1.1314756870269775,-0.2990395128726959,1.0480148792266846,1.9043019019874752,-0.09545024983608527,0.2990395128726959,3.9400024476058784,4.3717380344220835,CS+,0,0.0,2,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.43173558681620516,1.0,mirror,0.05002501250625313,-0.3063464849255978,0.0855276673100887,0.0855276673100887,1.7096980695286732,1.7096980695286732,1.5317324246279889,1.5317324246279889,-0.16087075510761772,0.16087075510761772,0.16087075510761772,-0.26812688949265484,0.26812688949265484,-0.40174335875232964,0.40174335875232964,-6.948714663534219,6.948714663534219,6.948714663534219,
oct_sucrose_appetitive_wt,17,left,2000,0.2,0.2,False,1.371543288230896,0.24891312420368195,1.1679624319076538,2.157102850257959,0.01850287018416634,0.24891312420368195,3.8048999571372173,4.179021557047412,CS+,0,0.0,1,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.374121599910195,1.0,nominal,0.05002501250625313,0.2416061093099415,-0.012300211004912801,-0.012300211004912801,-0.2458812179882069,-0.2458812179882069,1.2080305465497074,1.2080305465497074,0.11200490940014698,0.11200490940014698,0.11200490940014698,0.17644013044165055,0.17644013044165055,-0.061216015414260486,-0.061216015414260486,1.5433720366351893,1.5433720366351893,1.5433720366351893,
oct_sucrose_appetitive_wt,17,right,2000,0.2,0.2,False,1.260972499847412,-0.1287308633327484,1.0949125289916992,1.9506359145640417,0.008799588505693918,0.1287308633327484,3.96818070427369,4.1582722928835505,CS+,0,0.0,3,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.19009158860986064,1.0,mirror,0.05002501250625313,-0.13603805378079412,0.0004165316931904004,0.0004165316931904004,0.008326468546876103,0.008326468546876103,0.6801902689039705,0.6801902689039705,-0.0697403614714015,0.0697403614714015,0.0697403614714015,-0.10887672067062339,0.10887672067062339,-0.001975635679397519,0.001975635679397519,2.494345428855837,-2.494345428855837,-2.494345428855837,
oct_sucrose_appetitive_wt,18,left,2000,0.2,0.2,False,1.5011446475982666,-0.023119378834962845,1.0014116764068604,2.159145707097165,-0.03234245850063917,-0.023119378834962845,3.922184193904499,3.886656185578386,CS-,0,0.0,2,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,0.0,-0.035528008326112914,0.0,nominal,0.05002501250625313,-0.0304259355179965,-0.0399542595259845,-0.0399542595259845,-0.7986856479244301,-0.7986856479244301,-0.1521296775899825,-0.1521296775899825,-0.014091654591899799,-0.014091654591899799,-0.014091654591899799,-0.02049012097253049,-0.02049012097253049,-0.12805806986624596,-0.12805806986624596,0.0035354699652765786,0.0035354699652765786,0.0035354699652765786,
oct_sucrose_appetitive_wt,18,right,2000,0.2,0.2,False,1.3761122226715088,0.07589523494243622,0.9259842038154602,1.7777766744676027,0.06425282714510104,-0.07589523494243622,4.043008603052365,3.928762622639118,CS-,0,0.0,0,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,0.0,-0.11424598041324696,0.0,mirror,0.05002501250625313,0.068588363006711,-0.0424070451408624,-0.0424070451408624,-0.8477168323658394,-0.8477168323658394,-0.34294181503355503,-0.34294181503355503,0.03858097813509192,-0.03858097813509192,-0.03858097813509192,0.05040223815404701,-0.05040223815404701,0.12404060116896472,-0.12404060116896472,-3.4906712719966775,3.4906712719966775,3.4906712719966775,
oct_sucrose_appetitive_wt,19,left,2000,0.2,0.2,False,1.2142436504364014,0.4669257402420044,1.0084327459335327,2.081404221712268,0.09557433546993525,0.4669257402420044,3.7652229209679504,4.447472599970288,CS+,0,0.0,3,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.6822496790023376,1.0,nominal,0.05002501250625313,0.45961868902668357,-0.09612242737784969,-0.09612242737784969,-1.9214873232832153,-1.9214873232832153,2.298093445133418,2.298093445133418,0.2208214455568741,0.2208214455568741,0.2208214455568741,0.36639313731977186,0.36639313731977186,-0.514347625118452,-0.514347625118452,-0.66515249602584,-0.66515249602584,-0.66515249602584,
oct_sucrose_appetitive_wt,19,right,2000,0.2,0.2,False,1.5046807527542114,-0.3788931965827942,1.0958911180496216,2.1630546792730514,-0.021816818699889155,0.3788931965827942,3.61895275191529,4.200421095508019,CS+,0,0.0,1,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.5814683435927286,1.0,mirror,0.05002501250625313,-0.3862004498951137,-0.10234851436689489,-0.10234851436689489,-2.0459468021942286,-2.0459468021942286,1.9310022494755685,1.9310022494755685,-0.17854400704512288,0.17854400704512288,0.17854400704512288,-0.25390168133982205,0.25390168133982205,0.2619914609792261,-0.2619914609792261,-1.0036081239161265,1.0036081239161265,1.0036081239161265,
oct_sucrose_appetitive_wt,20,left,2000,0.2,0.2,False,1.3081412315368652,0.31259191036224365,1.0055642127990723,2.237125525675081,0.025899042072473094,0.31259191036224365,3.803717375095358,4.26841525556608,CS+,0,0.0,0,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.46469788047072225,1.0,nominal,0.05002501250625313,0.3052851390093565,-0.043279407545924097,-0.043279407545924097,-0.8651553568430226,-0.8651553568430226,1.5264256950467825,1.5264256950467825,0.1364631244450321,0.1364631244450321,0.1364631244450321,0.23208555799824632,0.23208555799824632,-0.1517072154595474,-0.1517072154595474,-3.5637709168782354,-3.5637709168782354,-3.5637709168782354,
oct_sucrose_appetitive_wt,20,right,2000,0.2,0.2,False,1.483160376548767,0.08012592792510986,1.134364366531372,1.9760709418998677,0.05047705586918437,-0.08012592792510986,3.977644707870559,3.85488602775093,CS-,0,0.0,2,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,0.0,-0.12275868011962876,0.0,mirror,0.05002501250625313,0.0728191444650292,-0.0391333075240254,-0.0391333075240254,-0.7822748174052676,-0.7822748174052676,-0.364095722325146,-0.364095722325146,0.036850470760436446,-0.036850470760436446,-0.036850470760436446,0.049607032168640375,-0.049607032168640375,0.18524934855301672,-0.18524934855301672,-5.82174629026305,5.82174629026305,5.82174629026305,
oct_sucrose_appetitive_wt,21,left,2000,0.2,0.2,False,1.3242205381393433,0.4090452194213867,0.981226921081543,2.126387674199145,0.05328288119108038,0.4090452194213867,3.724626478389273,4.333749535514843,CS+,0,0.0,1,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.6091230571255704,1.0,nominal,0.05002501250625313,0.4017381588928402,-0.0151867805980145,-0.0151867805980145,-0.30358374415430983,-0.30358374415430983,2.0086907944642007,2.0086907944642007,0.1889298756606768,0.1889298756606768,0.1889298756606768,0.2980418776852221,0.2980418776852221,-0.052500105336044274,-0.052500105336044274,-3.648502483951823,-3.648502483951823,-3.648502483951823,
oct_sucrose_appetitive_wt,21,right,2000,0.2,0.2,False,1.4528192281723022,0.12990333139896393,1.1010898351669312,2.073114292352424,0.12213957205881888,-0.12990333139896393,4.035396479687105,3.8373929654758463,CS-,0,0.0,3,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,0.0,-0.1980035142112584,0.0,mirror,0.05002501250625313,0.1225965418852866,-0.10148994857445359,-0.10148994857445359,-2.028784072003327,-2.028784072003327,-0.612982709426433,-0.612982709426433,0.05913641246772395,-0.05913641246772395,-0.05913641246772395,0.0851450373175378,-0.0851450373175378,0.6921026578081085,-0.6921026578081085,-2.550668510896536,2.550668510896536,2.550668510896536,
oct_sucrose_appetitive_wt,22,left,2000,0.2,0.2,False,1.2371740341186523,0.39351487159729004,1.029636025428772,2.112972169529765,0.04045886749438796,0.39351487159729004,3.7982854082247024,4.375974234556252,CS+,0,0.0,2,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.5776888263315496,1.0,nominal,0.05002501250625313,0.38620841642841697,-0.0186366182751952,-0.0186366182751952,-0.372545999321152,-0.372545999321152,1.9310420821420848,1.9310420821420848,0.18277969866227173,0.18277969866227173,0.18277969866227173,0.3064113131004647,0.3064113131004647,-0.06123146839378053,-0.06123146839378053,-2.6167479262286504,-2.6167479262286504,-2.6167479262286504,
oct_sucrose_appetitive_wt,22,right,2000,0.2,0.2,False,1.0943552255630493,-0.1631527543067932,1.038491129875183,1.9249765018989102,0.03732628827346616,0.1631527543067932,4.060846445091207,4.295149229339001,CS+,0,0.0,0,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.23430278424779338,1.0,mirror,0.05002501250625313,-0.1704599577933549,-0.0510927755385638,-0.0510927755385638,-1.0213445830158903,-1.0213445830158903,0.8522997889667745,0.8522997889667745,-0.08855170835862315,0.08855170835862315,0.08855170835862315,-0.15684044695847027,0.15684044695847027,0.20448775439213593,-0.20448775439213593,0.08669277904169152,-0.08669277904169152,-0.08669277904169152,
oct_sucrose_appetitive_wt,23,left,2000,0.2,0.2,False,1.363365888595581,0.02785973809659481,1.085984230041504,2.108527625908799,-0.0035179658843894827,0.02785973809659481,3.97309163924627,4.014943839085143,CS+,0,0.0,3,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.04185219983887345,1.0,nominal,0.05002501250625313,0.0205526221543551,-0.0691936872899531,-0.0691936872899531,-1.3831818089261625,-1.3831818089261625,0.1027631107717755,0.1027631107717755,0.009747381016882191,0.009747381016882191,0.009747381016882191,0.015257783724070733,0.015257783724070733,-0.3978969465351467,-0.3978969465351467,-2.184479358893925,-2.184479358893925,-2.184479358893925,
oct_sucrose_appetitive_wt,23,right,2000,0.2,0.2,False,1.3189704418182373,-0.26228001713752747,1.1249375343322754,2.0991973084950892,-0.05515660953057704,0.26228001713752747,3.8318442291419927,4.2226046940317685,CS+,0,0.0,1,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.3907604648897758,1.0,mirror,0.05002501250625313,-0.2695864676497875,-0.0190924429334701,-0.0190924429334701,-0.3816579342400673,-0.3816579342400673,1.3479323382489374,1.3479323382489374,-0.1284235962759754,0.1284235962759754,0.1284235962759754,-0.20409048715824682,0.20409048715824682,0.10101789787928182,-0.10101789787928182,5.700259504918199,-5.700259504918199,-5.700259504918199,
oct_sucrose_appetitive_wt,24,left,2000,0.2,0.2,False,1.3729771375656128,0.001672469894401729,1.0538735389709473,1.9157675399996694,-0.04210007210824551,0.001672469894401729,3.9863789455522287,3.988895428094715,CS+,0,0.0,0,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.0025164825424863757,1.0,nominal,0.05002501250625313,-0.0056345268385485005,-0.009895744966343,-0.009895744966343,-0.19781594187719656,-0.19781594187719656,-0.0281726341927425,-0.0281726341927425,-0.0029411328467072125,-0.0029411328467072125,-0.0029411328467072125,-0.004153601661391676,-0.004153601661391676,-0.0545618960537239,-0.0545618960537239,-11.4564706081256,-11.4564706081256,-11.4564706081256,
oct_sucrose_appetitive_wt,24,right,2000,0.2,0.2,False,1.0635592937469482,-0.24423417448997498,0.9663844704627991,1.825417626297007,-0.04808206343974325,0.24423417448997498,4.0270248703464535,4.375812998777321,CS+,0,0.0,2,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.3487881284308676,1.0,mirror,0.05002501250625313,-0.2515408326871692,0.0492865559644996,0.0492865559644996,0.9852382537303469,0.9852382537303469,1.257704163435846,1.257704163435846,-0.13779905982251203,0.13779905982251203,0.13779905982251203,-0.2357557321974384,0.2357557321974384,-0.2931722278974782,0.2931722278974782,-3.7896677929204197,3.7896677929204197,3.7896677929204197,
oct_sucrose_appetitive_wt,25,left,2000,0.2,0.2,False,1.2636656761169434,0.21598954498767853,1.0892231464385986,1.9212751659673148,0.03233293178769782,0.21598954498767853,3.903618801276382,4.222571998856929,CS+,0,0.0,1,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.3189531975805471,1.0,nominal,0.05002501250625313,0.2086828080937267,-0.055395678617060004,-0.055395678617060004,-1.1073596155550294,-1.1073596155550294,1.0434140404686334,1.0434140404686334,0.10861682479961689,0.10861682479961689,0.10861682479961689,0.16578258384172254,0.16578258384172254,-0.2202264800693619,-0.2202264800693619,6.646184172347047,6.646184172347047,6.646184172347047,
oct_sucrose_appetitive_wt,25,right,2000,0.2,0.2,False,1.281510591506958,-0.18380407989025116,1.1403658390045166,2.091620927047189,0.027225618736941442,0.18380407989025116,3.91422331050895,4.186501293826942,CS+,0,0.0,3,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.27227798331799224,1.0,mirror,0.05002501250625313,-0.1911113564856349,-0.020196595694869802,-0.020196595694869802,-0.4037299479404473,-0.4037299479404473,0.9555567824281744,0.9555567824281744,-0.0913699772336057,0.0913699772336057,0.0913699772336057,-0.1499345641897099,0.1499345641897099,0.06064937215610713,-0.06064937215610713,-0.43908291590568416,0.43908291590568416,0.43908291590568416,
oct_sucrose_appetitive_wt,26,left,2000,0.2,0.2,False,1.2397222518920898,0.042480144649744034,1.1463209390640259,1.9372881658544023,-0.04846076950147835,0.042480144649744034,4.045498355146208,4.108018826306375,CS+,0,0.0,2,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.06252047116016701,1.0,nominal,0.05002501250625313,0.0351732359267771,-0.0846909410320222,-0.0846909410320222,-1.6929719112301236,-1.6929719112301236,0.17586617963388548,0.17586617963388548,0.018155913274401612,0.018155913274401612,0.018155913274401612,0.028745361748362643,0.028745361748362643,-0.5412649734663677,-0.5412649734663677,-6.636072718504354,-6.636072718504354,-6.636072718504354,
oct_sucrose_appetitive_wt,26,right,2000,0.2,0.2,False,1.3130944967269897,-0.09807824343442917,0.9910981059074402,1.9352441754753533,-0.00812122630070371,0.09807824343442917,3.9548212430838636,4.100920626635018,CS+,0,0.0,0,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.14609938355115437,1.0,mirror,0.05002501250625313,-0.1053847768343984,-0.08242018288001421,-0.08242018288001421,-1.647579455771484,-1.647579455771484,0.526923884171992,0.526923884171992,-0.05445554528462166,0.05445554528462166,0.05445554528462166,-0.08109644510376553,0.08109644510376553,0.38337573010702203,-0.38337573010702203,3.6550027748228695,-3.6550027748228695,-3.6550027748228695,
oct_sucrose_appetitive_wt,27,left,2000,0.2,0.2,False,1.4152520895004272,-0.0027990525122731924,0.9952686429023743,2.21418482259267,-0.06222809966461682,-0.0027990525122731924,3.9620353242494586,3.9577942443301968,CS-,0,0.0,3,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,0.0,-0.004241079919261814,0.0,nominal,0.05002501250625313,-0.0101059933658688,-0.0239160582423209,-0.0239160582423209,-0.4780820042639948,-0.4780820042639948,-0.05052996682934399,-0.05052996682934399,-0.004564204967332096,-0.004564204967332096,-0.004564204967332096,-0.007224598044094642,-0.007224598044094642,-0.08843787155613743,-0.08843787155613743,-2.568813324058895,-2.568813324058895,-2.568813324058895,
oct_sucrose_appetitive_wt,27,right,2000,0.2,0.2,False,1.0976550579071045,-0.22999125719070435,1.0546826124191284,1.9753615877182729,-0.012140641328646779,0.22999125719070435,4.012051170926431,4.3424013730216835,CS+,0,0.0,1,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.3303502020952527,1.0,mirror,0.05002501250625313,-0.2372981449589132,-0.0729040885344148,-0.0729040885344148,-1.4573527298029516,-1.4573527298029516,1.186490724794566,1.186490724794566,-0.12012896597478881,0.12012896597478881,0.12012896597478881,-0.21604907046158733,0.21604907046158733,0.2405346013334483,-0.2405346013334483,-6.247446337355092,6.247446337355092,6.247446337355092,
oct_sucrose_appetitive_wt,28,left,2000,0.2,0.2,False,1.1895679235458374,0.3773837685585022,1.1412485837936401,1.8392137935726594,0.13403840147816753,0.3773837685585022,3.8440401082432607,4.3937739560069415,CS+,0,0.0,0,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.5497338477636808,1.0,nominal,0.05002501250625313,0.3700766982510686,0.0041305385529995,0.0041305385529995,0.08256946567446,0.08256946567446,1.850383491255343,1.850383491255343,0.20121461656298112,0.20121461656298112,0.20121461656298112,0.3055818018812543,0.3055818018812543,0.013896068663277736,0.013896068663277736,-2.6897294991341494,-2.6897294991341494,-2.6897294991341494,
oct_sucrose_appetitive_wt,28,right,2000,0.2,0.2,False,1.1950178146362305,-0.2863504886627197,1.100972294807434,2.084662668243371,-0.06286222393892149,0.2863504886627197,3.9027962706999157,4.3206509456957765,CS+,0,0.0,2,,,,OCT_3-octanol,MCH_4-methylcyclohexanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,baseline appetitive odor memory with OCT as rewarded odor,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.4178546749958607,1.0,mirror,0.05002501250625313,-0.29365710774436593,0.0549782239831984,0.0549782239831984,1.099014697424136,1.099014697424136,1.4682855387218297,1.4682855387218297,-0.14086552813449402,0.14086552813449402,0.14086552813449402,-0.2441910222553417,0.2441910222553417,-0.34737266334046724,0.34737266334046724,6.140314099071528,-6.140314099071528,-6.140314099071528,
