condition,trial,cs_plus_side,n_steps,requested_run_time_s,simulated_time_s,stopped_early,final_x,final_y,final_z,path_length,mean_y,signed_final_y,distance_to_cs_plus,distance_to_cs_minus,choice,video_frame_count,video_duration_s,render_device,video_path,trajectory_path,plot_path,cs_plus_odor,cs_minus_odor,unconditioned_stimulus,memory_phase,mb_perturbation,expected_behavior,biological_question,source_forward_drive,source_turning_drive,source_feeding_drive,choice_is_cs_plus,approach_margin,expected_choice_met
mch_sucrose_appetitive_wt_counterbalanced,10,right,2000,0.2,0.2,False,1.1234511137008667,-0.37472954392433167,1.0710148811340332,1.9675685086840278,-0.07838534203954259,0.37472954392433167,3.8944291575033856,4.434335687552816,CS+,0,0.0,0,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.5399065300494308,1.0
mch_sucrose_appetitive_wt_counterbalanced,11,right,2000,0.2,0.2,False,1.2903196811676025,-0.21082590520381927,0.9719094038009644,1.8370429190294157,-0.06150501477198577,0.21082590520381927,3.888683525481308,4.201401007258837,CS+,0,0.0,1,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.31271748177752867,1.0
mch_sucrose_appetitive_wt_counterbalanced,12,right,2000,0.2,0.2,False,1.5824838876724243,-0.27666327357292175,1.034591555595398,2.333513663411074,-0.007401177021769399,0.27666327357292175,3.6415583311090858,4.071965908715967,CS+,0,0.0,2,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.4304075776068812,1.0
mch_sucrose_appetitive_wt_counterbalanced,13,right,2000,0.2,0.2,False,1.1835861206054688,-0.11692729592323303,0.9481098055839539,1.853502527714844,-0.025588278900113438,0.11692729592323303,4.0304212381634095,4.200883586594309,CS+,0,0.0,3,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.1704623484308998,1.0
mch_sucrose_appetitive_wt_counterbalanced,14,right,2000,0.2,0.2,False,1.3777186870574951,-0.18843241035938263,1.000623345375061,2.2694316453032717,0.001052824678368779,0.18843241035938263,3.844641933304715,4.128251508767073,CS+,0,0.0,0,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.28360957546235754,1.0
mch_sucrose_appetitive_wt_counterbalanced,15,right,2000,0.2,0.2,False,1.0089877843856812,-0.2843828797340393,1.1442406177520752,1.8413616459531268,-0.12106775129721543,0.2843828797340393,4.039892377011505,4.4422207255655515,CS+,0,0.0,1,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.40232834855404676,1.0
mch_sucrose_appetitive_wt_counterbalanced,16,right,2000,0.2,0.2,False,0.9569977521896362,0.16035005450248718,0.9522920846939087,1.8457196482020894,0.10186187861500366,-0.16035005450248718,4.387217244127854,4.162147822115759,CS-,0,0.0,2,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,0.0,-0.225069422012095,0.0
mch_sucrose_appetitive_wt_counterbalanced,17,right,2000,0.2,0.2,False,1.2444281578063965,-0.33800479769706726,1.076432228088379,1.9152551240617968,-0.0396847833360257,0.33800479769706726,3.831369811774123,4.328446858509284,CS+,0,0.0,3,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.4970770467351606,1.0
mch_sucrose_appetitive_wt_counterbalanced,18,right,2000,0.2,0.2,False,0.956800103187561,-0.12223520129919052,0.9830438494682312,1.8536020077295885,-0.057805327250548544,0.12223520129919052,4.188388216080352,4.359979158687692,CS+,0,0.0,0,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.17159094260734076,1.0
mch_sucrose_appetitive_wt_counterbalanced,19,right,2000,0.2,0.2,False,1.0022428035736084,-0.004572457633912563,1.017703890800476,1.675256617890298,0.03761003900153446,0.004572457633912563,4.237821889873565,4.244290737201978,CS+,0,0.0,1,,,,MCH_4-methylcyclohexanol,OCT_3-octanol,sucrose_reward,acute_memory,wild_type_connectome,approach_CS_plus,odor identity counterbalance to separate memory from odor-specific bias,0.7438841195690529,0.6036419788996379,0.944602347241558,1.0,0.006468847328412686,1.0
